Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	FullTextURL	RelatedURL	(name,MSWD,type,n,df)	comment
29	JG Shellnutt, JV Owen, MW Yeh, J Dostal…	Long-lived association between Avalonia and the Meguma terrane deduced from zircon geochronology of metasedimentary granulites	2019	Scientific Reports	nature.com	https://www.nature.com/articles/s41598-019-40673-9	https://scholar.google.com/scholar?cites=370475895458370739&as_sdt=2005&sciodt=0,5&hl=en	91	2024-10-15 11:01:35	29	5.8	6	5	5	The Acadian Orogeny of the Northern Appalachians was caused by accretion of the peri-Gondwanan terranes Avalonia and Meguma to the eastern margin of Laurentia during the …	https://www.nature.com/articles/s41598-019-40673-9	https://scholar.google.com/scholar?q=related:sxSkMt0xJAUJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(<415Ma,0.59,U-Pb average,60,59),(oldest group,0.58,discordia,60,59),(middle group,0.69,U-Pb average,86,85),(middle group,0.70,discordia,86,85),(youngest group,1.00,U-Pb average,18,17),(youngest group,1.06,discordia,18,17)	U-Pb
274	JG Foster, DD Lambert, LR Frick, R Maas	Re–Os isotopic evidence for genesis of Archaean nickel ores from uncontaminated komatiites	1996	Nature	nature.com	https://www.nature.com/articles/382703a0	https://scholar.google.com/scholar?cites=5428093551633957535&as_sdt=2005&sciodt=0,5&hl=en	92	2024-10-15 11:01:35	274	9.79	69	4	28	THE late Archaean greenstone terranes of Western Australia contain abundant komatiites (high-MgO lavas) hosting magmatic sulphide deposits rich in nickel, copper and platinum-…	https://www.nature.com/articles/382703a0.pdf	https://scholar.google.com/scholar?q=related:nwK7cFN2VEsJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(undisturbed samples,1.12,Re-Os isochron,22,20)	Re-Os, first paper to use the word ‘degrees of freedom’
6	JJ Schwartz, JS Lackey, EA Miranda, KA Klepeis…	Magmatic surge requires two-stage model for the Laramide orogeny	2023	Nature …	nature.com	https://www.nature.com/articles/s41467-023-39473-7	https://scholar.google.com/scholar?cites=1161766586948417051&as_sdt=2005&sciodt=0,5&hl=en	93	2024-10-15 11:01:35	6	6	1	5	1	… An MSWD close to or equal to 1 occurs if the assigned error is the only cause of the scatter. A value greatly exceeding an MSWD of 1 … MSWD values that are less than 1 are a product of …	https://www.nature.com/articles/s41467-023-39473-7	https://scholar.google.com/scholar?q=related:G3b6No5sHxAJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(SGM12-20 cores,1.8,U-Pb weighted average,7,6),(SGM12-20 rims,1.2,U-Pb weighted average,7,6),(17SGM49,1.5,U-Pb weighted average,46,45),(17SGM50,2.6,U-Pb weighted average,25,24),(17SGM51,2.4,U-Pb weighted average,19,18),(GREG-6,5.8,U-Pb weighted average,5,4),(12EC2A,1.8,U-Pb weighted average,11,10),(12EC6,1,U-Pb weighted average,21,20),(12EC6,1.6,U-Pb weighted average,5,4),(12EC7,1.9,U-Pb weighted average,8,7),(12EC8,2.4,U-Pb weighted average,11,10),(13EC17,7.1,U-Pb weighted average,5,4),(13SGM37,3.5,U-Pb weighted average,40,39),(13SGM38,1.1,U-Pb weighted average,25,24),(13SGM34,3.1,U-Pb weighted average,26,25),(21CM25,2,U-Pb weighted average,35,34),(21CM32,3.1,U-Pb weighted average,16,15),(21CM33,1.8,U-Pb lower intercept,86,84),(21CM37,2.9,U-Pb weighted average,5,4),(21CM49a cores,2.3,U-Pb weighted average,13,12),(21CM49a rims,1.7,U-Pb weighted average,14,13),(21CM49b cores,2.8,U-Pb weighted average,5,4),(21CM49b rims,3.7,U-Pb weighted average,4,3),(21CM50a cores,2.9,U-Pb weighted average,7,6),(21CM50a rims,0.6,U-Pb weighted average,5,4),(21CM50b cores,4.5,U-Pb weighted average,10,9),(21CM50b rims,1.7,U-Pb weighted average,6,5),(LCVI,3.1,U-Pb lower intercept,57,55),(LCVIA,3.5,U-Pb lower intercept,29,27),(SGM12-13 cores,1.5,U-Pb weighted average,4,3),(SGM12-13 rims,4.3,U-Pb weighted average,9,8),(SGM12-12,1.1,U-Pb weighted average,6,5),(SGM12-19,0.8,U-Pb weighted average,4,3),(17SGM47,3.1,U-Pb weighted average,34,33),(17SGM48,2.2,U-Pb weighted average,60,59),(SGM12-25,2.6,U-Pb weighted average,57,56),(SGM12-27,1.5,U-Pb weighted average,31,30),(21CM47a cores,1.4,U-Pb weighted average,5,4),(21CM47a rims,0,U-Pb weighted average,2,1),(21CM47b,4.6,U-Pb lower intercept,78,76),(21CM44a cores,1.5,U-Pb weighted average,11,10),(21CM44a rims,1.2,U-Pb weighted average,13,12),(13SGM43,1.2,U-Pb weighted average,14,13),(13SGM44,1.7,U-Pb weighted average,15,14),(13SGM45,1.9,U-Pb weighted average,27,26),(13SGM46,1.9,U-Pb weighted average,20,19),(17SGM52,1.3,U-Pb weighted average,12,11),(17SGM53,3.9,U-Pb weighted average,15,14),(17SGM54,3.8,U-Pb weighted average,14,13),(17SGM55,4.8,U-Pb weighted average,10,9),(18SGM59,2.5,U-Pb weighted average,36,35),(18SGM60,1.2,U-Pb upper intercept,42,40),(20MP1,2.6,U-Pb weighted average,45,44),(20MP3,2.8,U-Pb weighted average,16,15),(20MP7,3.6,U-Pb upper intercept,27,25),(20MP9,4.1,U-Pb upper intercept,48,46),(20MP11b,1.6,U-Pb upper intercept,142,140),(21MP13,1.4,U-Pb weighted average,11,10),(21MP15a,4.3,U-Pb weighted average,48,47),(21MP15b,2.7,U-Pb weighted average,31,30),(21MP15b,5.1,U-Pb lower intercept,20,18),(21MP16,3.8,U-Pb weighted average,34,33),(21MP16,4.1,U-Pb lower intercept,27,25),(21MP17,4.2,U-Pb weighted average,40,39),(21MP17,3.2,U-Pb lower intercept,60,58),(21MP18,1.7,U-Pb weighted average,35,34),(21MP20,2,U-Pb weighted average,3,2),(21MP21,3,U-Pb weighted average,18,17),(AM-WP-001,4.4,U-Pb upper intercept,53,51),(AM-WP-002,2.4,U-Pb upper intercept,21,19),(AM-WP-003,2.9,U-Pb weighted average,2,1),(AM-WP-006,2.3,U-Pb weighted average,12,11),(AM-WP-007+,2.9,U-Pb weighted average,32,31),(AM-JS-5A,3.9,U-Pb upper intercept,33,31),(AM-JS-5B,6.6,U-Pb weighted average,4,3),(AM-JS-6,1.6,U-Pb weighted average,11,10),(AM-JS-7B,2.8,U-Pb upper intercept,39,37),(AM-JS-8,2.9,U-Pb weighted average,27,26),(AM-JS-9,2.5,U-Pb weighted average,26,25)	U-Pb, values parsed from supplementary spreadsheet
382	S Moorbath, RK O'nions, RJ Pankhurst	Early Archaean age for the Isua iron formation, West Greenland	1973	Nature	nature.com	https://www.nature.com/articles/245138a0	https://scholar.google.com/scholar?cites=14594086078052872479&as_sdt=2005&sciodt=0,5&hl=en	94	2024-10-15 11:01:35	382	7.49	127	3	51	… The data define a very good isochron (MSWD=2). A perfect fit is obtained by a 50% increase in errors, and the isochron then corresponds to an age of 3,760±70 my (2cr). (1,, for z3su =…	https://www.nature.com/articles/245138a0.pdf	https://scholar.google.com/scholar?q=related:H7HQF_ebiMoJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Isua,2,Pb-Pb isochron,11,9)	Pb-Pb
10	IM Derbeko, AA Sorokin, VA Ponomarchuk…	First geochronological data on felsic lavas from the Ezop-Yamalin volcanoplutonic zone, Khingan-Okhotsk volcanogenic belt	2008	Doklady Earth …	academia.edu	https://www.academia.edu/download/45095787/First_geochronological_data_on_felsic_la20160426-29271-1rtrdw4.pdf	https://scholar.google.com/scholar?cites=10551211606458290617&as_sdt=2005&sciodt=0,5&hl=en	95	2024-10-15 11:01:35	10	0.63	3	4	16	… ± 0.7 Ma (MSWD = 0.87) and the U–Pb zircon method at 94.8 ± 2.2 Ma (MSWD = 0.2) [1]. … 90.2 ± 1.2 Ma) and isochron (90.4 ± 1.4 Ma, MSWD = 0.84) ages. These results (Fig. 3) indicate …	https://www.academia.edu/download/45095787/First_geochronological_data_on_felsic_la20160426-29271-1rtrdw4.pdf	https://scholar.google.com/scholar?q=related:udHsqA1vbZIJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	NA	Not a Nature paper
298	T John, N Gussone, YY Podladchikov, GE Bebout…	Volcanic arcs fed by rapid pulsed fluid flow through subducting slabs	2012	… Geoscience	nature.com	https://www.nature.com/articles/ngeo1482	https://scholar.google.com/scholar?cites=382829274262553500&as_sdt=2005&sciodt=0,5&hl=en	96	2024-10-15 11:01:35	298	24.83	60	5	12	At subduction zones, oceanic lithosphere that has interacted with sea water is returned to the mantle, heats up during descent and releases fluids by devolatilization of hydrous minerals…	https://www.nature.com/articles/ngeo1482	https://scholar.google.com/scholar?q=related:nEMKVjIVUAUJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(eclogite facies vein,1.3,Rb-Sr isochron,8,6)	
1	KS Ivanov, VV Khiller, VA Koroteev…	Composition and age of detrital monazite from terrigenous rocks: The key to reconstruction of source areas (Northeastern part of the West Siberian megabasin)	2015	Doklady Earth …	researchgate.net	https://www.researchgate.net/profile/Yuriy-Erokhin/publication/280573446_Composition_and_Age_of_Detrital_Monazite_from_Terrigenous_Rocks_The_Key_to_Reconstruction_of_Source_Areas_Northeastern_Part_of_the_West_Siberian_Megabasin/links/55bb374408aec0e5f43eb835/Composition-and-Age-of-Detrital-Monazite-from-Terrigenous-Rocks-The-Key-to-Reconstruction-of-Source-Areas-Northeastern-Part-of-the-West-Siberian-Megabasin.pdf	https://scholar.google.com/scholar?cites=3645072568227955414&as_sdt=2005&sciodt=0,5&hl=en	97	2024-10-15 11:01:35	1	0.11	0	4	9	Fig. 1. Schematic geological map of the pre Jurassic basement of the eastern part of the Khanty Mansi autonomous region (com piled by KS Ivanov and VB Pisetskii).(1) Serpentinized …	https://www.researchgate.net/profile/Yuriy-Erokhin/publication/280573446_Composition_and_Age_of_Detrital_Monazite_from_Terrigenous_Rocks_The_Key_to_Reconstruction_of_Source_Areas_Northeastern_Part_of_the_West_Siberian_Megabasin/links/55bb374408aec0e5f43eb835/Composition-and-Age-of-Detrital-Monazite-from-Terrigenous-Rocks-The-Key-to-Reconstruction-of-Source-Areas-Northeastern-Part-of-the-West-Siberian-Megabasin.pdf	https://scholar.google.com/scholar?q=related:1oK_OTDmlTIJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	NA	Not a Nature paper
169	JE Mungall, SL Kamo, S McQuade	U–Pb geochronology documents out-of-sequence emplacement of ultramafic layers in the Bushveld Igneous Complex of South Africa	2016	Nature Communications	nature.com	https://www.nature.com/articles/ncomms13385	https://scholar.google.com/scholar?cites=690584595827347042&as_sdt=2005&sciodt=0,5&hl=en	98	2024-10-15 11:01:35	169	21.13	56	3	8	… Main Zone include one zircon fraction, Z6, that has a younger 207 Pb/ 206 Pb age than the others (inclusion of this population increases the mean square weighted deviation (MSWD) …	https://www.nature.com/articles/ncomms13385	https://scholar.google.com/scholar?q=related:Yk6l8QdzlQkJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(BV-204 zircon,0.78,Pb-Pb average,5,4),(BV-204 zircon,3.07,Pb-Pb average,6,5),(BV204 baddeleyite,0.68,Pb-Pb average,2,1),(BV-305,0.29,Pb-Pb average,4,2),(BV-431 zircon,0.98,Pb-Pb average,7,6),(BV-431 baddeleyite,0.05,Pb-Pb average,3,2),(BV-486,1.9,Pb-Pb average,8,7),(BV-561,1.7,Pb-Pb average,5,4)	Pb-Pb
579	CC Swisher III, Y Wang, X Wang, X Xu, Y Wang	Cretaceous age for the feathered dinosaurs of Liaoning, China	1999	Nature	nature.com	https://www.nature.com/articles/21872	https://scholar.google.com/scholar?cites=11312834651328946387&as_sdt=2005&sciodt=0,5&hl=en	99	2024-10-15 11:01:35	579	23.16	116	5	25	The ancient lake beds of the lower part of the Yixian Formation, Liaoning Province, northeastern China, have yielded a wide rangeof well-preserved fossils: the ‘feathered’ dinosaurs …	https://www.nature.com/articles/21872	https://scholar.google.com/scholar?q=related:0yAxay1D_5wJ:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(P1-T2,1.48,Ar-Ar isochron,24,22)	
262	BA van der Pluijm, CM Hall, PJ Vrolijk, DR Pevear…	The dating of shallow faults in the Earth's crust	2001	Nature	nature.com	https://www.nature.com/articles/35084053	https://scholar.google.com/scholar?cites=3393355291336477501&as_sdt=2005&sciodt=0,5&hl=en	100	2024-10-15 11:01:35	262	11.39	52	5	23	Direct dating of ductile shear zones and calculation of uplift/exhumation rates can be done using various radiometric dating techniques. But radiometric dating of shallow crustal faulting, …	https://www.nature.com/articles/35084053	https://scholar.google.com/scholar?q=related:PYvNoKieFy8J:scholar.google.com/&scioq=source:%22nature%22%7Csource:%22nature+geoscience%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Lewis Thrust gouge,4.8,Illite Age Analysis regression,6,4)	
0	KH Joy, N Wang, JF Snape, A Goodwin…	Evidence of a 4.33 billion year age for the Moon's South Pole–Aitken basin	2024	Nature …	nature.com	https://www.nature.com/articles/s41550-024-02380-y		2	2024-10-18 19:36:33	0	0	0	5	1	… Minerals (K-feldspar, pyroxene, silica and apatite) in granophyric clast 4 define a Pb/Pb isochron date 4,317 ± 12 Ma (95% confidence, MSWD 1.16, based on 15 analyses out of a total …	https://www.nature.com/articles/s41550-024-02380-y	https://scholar.google.com/scholar?q=related:XPqsuuh0TkwJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(phosphates,1.01,discordia,13,12),(apatite only,0.57,discordia,6,4),(zircon,3.2,Pb-Pb average,15,14),(zircon,1.10,discordia,12,10),(zircon,1.07,U-Pb average,12,11),(clast 4,1.16,Pb-Pb isochron,15,13),(Phalaborwa baddeleyite,0.19,Pb-Pb average,5,4)	U-Pb, Pb-Pb
75	G Avice, B Marty, R Burgess	The origin and degassing history of the Earth's atmosphere revealed by Archean xenon	2017	Nature communications	nature.com	https://www.nature.com/articles/ncomms15455	https://scholar.google.com/scholar?cites=10740651459555001509&as_sdt=2005&sciodt=0,5&hl=en	96	2024-10-18 19:36:33	75	10.71	25	3	7	… Table 2) with MSWD values between 0.43 and 1.3. These values are satisfactory since MSWD values close to 1 indicate that errors are representative of the analytical uncertainty. …	https://www.nature.com/articles/ncomms15455	https://scholar.google.com/scholar?q=related:pYQOl5h1DpUJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Barberton quartz,1.4,dXe regression,9,7),(Xe124-130,0.6,Xe average,27,26),(Xe126-130,0.9,Xe average,27,26),(Xe128-130,1.3,Xe average,27,26),(Xe129-130,0.43,Xe-average,27,26),(Xe134-130,0.55,Xe average,27,26),(Xe126-130,0.88,Xe-average,27,26),(Kr82,1.05,Kr-average,12,11),(Kr83,1.2,Kr-average,12,11),(Kr86,1.7,Kr-average,12,11)	Xe
11	K Shi, K Wang, H Yu, Z Wang, X Ma, X Bai, R Wang	The 40Ar/39Ar dating of quartz: new insights into the metallogenic chronology of the Jinchang gold deposit and its geological significance	2018	Scientific Reports	nature.com	https://www.nature.com/articles/s41598-018-32242-3	https://scholar.google.com/scholar?cites=9349880833340003546&as_sdt=2005&sciodt=0,5&hl=en	98	2024-10-18 19:36:33	11	1.83	2	7	6	… obtained a 40 Ar/ 39 Ar isochron age of 124 ± 6 Ma (MSWD = 14) for a sphalerite sample … A Re-Os isochron age of 114 ± 22 Ma (MSWD = 0.15) was reported for five pyrites samples …	https://www.nature.com/articles/s41598-018-32242-3	https://scholar.google.com/scholar?q=related:2tR2gxRzwYEJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(J12Q,0.43,Ar-Ar isochron,23,21),(J12Q,0.41,plateau,23,22),(J18Q first segment,0.12,Ar-Ar isochron,7,5),(J18Q second segment,0.29,Ar-Ar isochron,7,5),(J18Q third segment,0.32,Ar-Ar isochron,17,15),(J18Q first segment,0.10,plateau,7,6),(J18Q second segment,0.24,plateau,7,6),(J18Q third segment,0.30,plateau,17,16)	Ar-Ar. Also mentions MSWDs for some literature data, but with inconsistent reporting of d.o.f. these were left out.
4	AB Makeev, VL Andreichev…	Age of lamprophyres of the Middle Timan: First Rb-Sr data	2009	Doklady Earth …	researchgate.net	https://www.researchgate.net/profile/V-Andreichev/publication/253450778_Age_of_lamprophyres_of_the_Middle_Timan_First_Rb-Sr_data/links/57beab4d08aeda1ec3864421/Age-of-lamprophyres-of-the-Middle-Timan-First-Rb-Sr-data.pdf	https://scholar.google.com/scholar?cites=7964990568749999560&as_sdt=2005&sciodt=0,5&hl=en	99	2024-10-18 19:36:33	4	0.27	1	3	15	… Three data points from samples 116/33.5, 116/47.0, and 157/17.7 from an isochron with an age of 826 ± 24 Ma at (87Sr/86Sr)0 = 0.70693 ± 24 and MSWD = 1.2. The comparison of the …	https://www.researchgate.net/profile/V-Andreichev/publication/253450778_Age_of_lamprophyres_of_the_Middle_Timan_First_Rb-Sr_data/links/57beab4d08aeda1ec3864421/Age-of-lamprophyres-of-the-Middle-Timan-First-Rb-Sr-data.pdf	https://scholar.google.com/scholar?q=related:yCWu0bhUiW4J:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	NA	Not a Nature paper
162	TS Kruijer, T Kleine, M Fischer-Gödde, P Sprung	Lunar tungsten isotopic evidence for the late veneer	2015	Nature	nature.com	https://www.nature.com/articles/nature14360	https://scholar.google.com/scholar?cites=3180202766604154490&as_sdt=2005&sciodt=0,5&hl=en	100	2024-10-18 19:36:33	162	18	41	4	9	According to the most widely accepted theory of lunar origin, a giant impact on the Earth led to the formation of the Moon, and also initiated the final stage of the formation of the Earth’s …		https://scholar.google.com/scholar?q=related:erYnGZFZIiwJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	NA	Not a Nature paper
121	D Zheng, SC Chang, V Perrichot, S Dutta…	A Late Cretaceous amber biota from central Myanmar	2018	Nature …	nature.com	https://www.nature.com/articles/s41467-018-05650-2	https://scholar.google.com/scholar?cites=12458020269297442059&as_sdt=2005&sciodt=0,5&hl=en	101	2024-10-18 19:36:33	121	20.17	24	5	6	Insect faunas are extremely rare near the latest Cretaceous with a 24-million-year gap spanning from the early Campanian to the early Eocene. Here, we report a unique amber biota …	https://www.nature.com/articles/s41467-018-05650-2.pdf	https://scholar.google.com/scholar?q=related:Cx0X9G3H46wJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Tilin amber,0.6,U-Pb average,10,9)	U-Pb
106	JI Bloch, ED Woodruff, AR Wood, AF Rincon…	First North American fossil monkey and early Miocene tropical biotic interchange	2016	Nature	nature.com	https://www.nature.com/articles/nature17415	https://scholar.google.com/scholar?cites=11994794555780253511&as_sdt=2005&sciodt=0,5&hl=en	102	2024-10-18 19:36:33	106	13.25	21	5	8	New World monkeys (platyrrhines) are a diverse part of modern tropical ecosystems in North and South America, yet their early evolutionary history in the tropics is largely unknown. …	https://www.academia.edu/download/99553721/Bloch_et_al_2016_monkey_panama.pdf	https://scholar.google.com/scholar?q=related:R0cS6xgSdqYJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	NA	Not a Nature paper
62	T Nozaki, Y Kato, K Suzuki	Late Jurassic ocean anoxic event: evidence from voluminous sulphide deposition and preservation in the Panthalassa	2013	Scientific Reports	nature.com	https://www.nature.com/articles/srep01889	https://scholar.google.com/scholar?cites=11418952234585068002&as_sdt=2005&sciodt=0,5&hl=en	103	2024-10-18 19:36:33	62	5.64	21	3	11	… metamorphism on the ground that the mean square weighted deviation (MSWD) is largest for the less-than-70% pyrite isochron and the MSWD of the more-than-95% pyrite isochron still …	https://www.nature.com/articles/srep01889.pdf	https://scholar.google.com/scholar?q=related:4pGYoY5EeJ4J:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Takaura,25,Re-Os isochron,7,5),(Kuki,230,Re-Os isochron,11,9),(Nii,34,Re-Os isochron,10,9),(Besshi,59,Re-Os isochron,18,16),(Iyo,22,Re-Os isochron,10,8),(Shiratki,13,Re-Os isochron,11,9),(Shimokawa,3.8,Re-Os isochron,11,9),(Sazare,117,Re-Os isochron,9,7),(Kotsu,112,Re-Os isochron,9,7),(Higashiyama,32,Re-Os isochron,11,9),(Iimori,6.2,Re-Os isochron,11,9),(All data,305,Re-Os isochron,118,116)	Re-Os
5	JE Thines, IA Ukstins, C Wall, M Schmitz	Volumetric extrusive rates of silicic supereruptions from the Afro-Arabian large igneous province	2021	Nature Communications	nature.com	https://www.nature.com/articles/s41467-021-26468-5	https://scholar.google.com/scholar?cites=5863212767268598149&as_sdt=2005&sciodt=0,5&hl=en	104	2024-10-18 19:36:33	5	1.67	1	4	3	… older than the 206 Pb/ 238 U age of the underlying unit and inferred to be an antecryst), the remaining eight zircon crystals yielded a weighted mean date of 29.728 ± 0.017 Ma (MSWD …	https://www.nature.com/articles/s41467-021-26468-5.pdf	https://scholar.google.com/scholar?q=related:hXGUe_JQXlEJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Escarpment Ig,0.62,U-Pb average,6,5),(SAM Ig,0.34,U-Pb average,8,7),(Sana’a Ig,0.65,U-Pb average,6,5)	U-Pb
213	A Nemchin, N Timms, R Pidgeon, T Geisler…	Timing of crystallization of the lunar magma ocean constrained by the oldest zircon	2009	Nature …	nature.com	https://www.nature.com/articles/ngeo417	https://scholar.google.com/scholar?cites=8890732232223822999&as_sdt=2005&sciodt=0,5&hl=en	105	2024-10-18 19:36:33	213	14.2	43	5	15	The Moon is thought to have formed through the consolidation of debris from the collision of a Mars-sized body with the Earth more than 4,500 million years ago. The primitive Moon was …	https://espace.curtin.edu.au/bitstream/handle/20.500.11937/44375/118153_118153NGS_paper.pdf?sequence=2	https://scholar.google.com/scholar?q=related:lxTRLtw5YnsJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(72215 195 oldest,0.11,discordia,4,2),(72215 195 oldest,0.08,Pb-Pb average,4,3),(72215 195 youngest,0.08,discordia,5,3),(72215 195 youngest,0.05,Pb-Pb average,5,4)	U-Pb, Pb-Pb
8	AG Doroshkevich, GS Ripp, IA Izbrodin…	Geochronology of the Gulkhen massif, Vitim alkali province, western Transbaikalia	2014	Doklady Earth …	researchgate.net	https://www.researchgate.net/profile/Alexey-Travin/publication/274986048_Geochronology_of_the_Gulkhen_Massif_Vitim_alkali_province_Western_Transbaikalia/links/55405b800cf2320416ed0426/Geochronology-of-the-Gulkhen-Massif-Vitim-alkali-province-Western-Transbaikalia.pdf	https://scholar.google.com/scholar?cites=18087644872634598215&as_sdt=2005&sciodt=0,5&hl=en	106	2024-10-18 19:36:33	8	0.8	2	4	10	… of 267 ± 4.6 Ma in age, at MSWD = 4.8. However, four high temperature steps demonstrate an isochronous linear dependence having MSWD = 2.0 and agreed with the plateau of 281 ± …	https://www.researchgate.net/profile/Alexey-Travin/publication/274986048_Geochronology_of_the_Gulkhen_Massif_Vitim_alkali_province_Western_Transbaikalia/links/55405b800cf2320416ed0426/Geochronology-of-the-Gulkhen-Massif-Vitim-alkali-province-Western-Transbaikalia.pdf	https://scholar.google.com/scholar?q=related:RwPN4C05BPsJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	NA	Not a Nature paper
191	G Caro, B Bourdon, AN Halliday, G Quitté	Super-chondritic Sm/Nd ratios in Mars, the Earth and the Moon	2008	Nature	nature.com	https://www.nature.com/articles/nature06760	https://scholar.google.com/scholar?cites=8189168083093897491&as_sdt=2005&sciodt=0,5&hl=en	107	2024-10-18 19:36:33	191	11.94	48	4	16	… and Boyet and Carlson 25 yield an age of differentiation for the lunar mantle of Myr (mean standard weighted deviation, MSWD = 2.3). Regression of 142 Nd data indicates that the …	https://www.researchgate.net/profile/Guillaume-Caro/publication/5498923_Super-chondritic_SmNd_ratios_in_Mars_the_Earth_and_the_Moon/links/00b495182762e68640000000/Super-chondritic-Sm-Nd-ratios-in-Mars-the-Earth-and-the-Moon.pdf	https://scholar.google.com/scholar?q=related:E0HHxvvEpXEJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(SNC meteorites,9.5,Nd regression,20,18)	eNd
20	Z Zang, L Dong, W Liu, H Zhao, X Wang, K Cai…	Garnet U-Pb and O isotopic determinations reveal a shear-zone induced hydrothermal system	2019	Scientific Reports	nature.com	https://www.nature.com/articles/s41598-019-46868-4	https://scholar.google.com/scholar?cites=12115854230664498164&as_sdt=2005&sciodt=0,5&hl=en	108	2024-10-18 19:36:33	20	4	3	7	5	… zircon (255.5 ± 1.0 Ma, MSWD = 0.78). The weighted mean 206 Pb/ 238U age is 255.1 ± 1.0 Ma (MSWD = 2.11), which is interpreted as the crystallization time of the zircons (Fig. 3b). …	https://www.nature.com/articles/s41598-019-46868-4.pdf	https://scholar.google.com/scholar?q=related:9Msr8TopJKgJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(Fig 3a,0.87,U-Pb average,10,9),(Fig 3b,2.11,U-Pb average,14,13),(Fig 3a,3.7,concordia,11,7),(Fig 3b,0.78,concordia,14,11)	U-Pb. Degrees of freedom not specified. Assumed they were for combined equivalence + concordance.
70	B Jahn	Pb–Pb dating of young marbles from Taiwan	1988	Nature	nature.com	https://www.nature.com/articles/332429a0	https://scholar.google.com/scholar?cites=10250241947266791174&as_sdt=2005&sciodt=0,5&hl=en	109	2024-10-18 19:36:33	70	1.94	70	1	36	… root of the MSWD (mean square of weighted deviates) when MSWD itself was greater than … the 17-point data set defines an isochron or errochron (MSWD = 6.6) age of 166+33 (2or) Myr…		https://scholar.google.com/scholar?q=related:BjelML4sQI4J:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(BJ82+LBJ,6.6,Pb-Pb isochron,17,15)	Pb-Pb
165	W Fujiya, N Sugiura, H Hotta, K Ichimura…	Evidence for the late formation of hydrous asteroids from young meteoritic carbonates	2012	Nature …	nature.com	https://www.nature.com/articles/ncomms1635	https://scholar.google.com/scholar?cites=5157753786021356271&as_sdt=2005&sciodt=0,5&hl=en	110	2024-10-18 19:36:33	165	13.75	33	5	12	The accretion of small bodies in the Solar System is a fundamental process that was followed by planet formation. Chronological information of meteorites can constrain when asteroids …	https://www.nature.com/articles/ncomms1635.pdf	https://scholar.google.com/scholar?q=related:76K6zr0FlEcJ:scholar.google.com/&scioq=source:%22nature%22+mswd&hl=en&as_sdt=0,5&as_vis=1	(CM 2.5,0.38,Cr-Mn isochron,9,7),(CM 2.4,0.87,Cr-Mn isochron,12,10),(CM 2.1,1.18,Cr-Mn isochron,12,10),(CM 2.1,0.73,Cr-Mn isochron,15,13)	Cr-Mn
