index,user_id,create_date,count,area_pixels,area_mm2
6,269,2025-02-08 22:57:09.744551+00:00,17,609905,0.0050284471592
6,228,2025-02-04 18:23:41.885551+00:00,6,609905,0.0050284471592
6,239,2025-02-05 11:51:42.092913+00:00,20,609905,0.0050284471592
6,273,2025-02-08 23:28:58.215361+00:00,19,609905,0.0050284471592
6,264,2025-02-08 23:38:32.576650+00:00,19,609905,0.0050284471592
6,260,2025-02-08 23:40:06.050000+00:00,16,609905,0.0050284471592
6,220,2025-02-07 13:20:28.265959+00:00,18,609905,0.0050284471592
6,232,2025-02-08 17:42:06.733178+00:00,13,609905,0.0050284471592
6,258,2025-02-08 19:49:58.649930+00:00,17,609905,0.0050284471592
6,231,2025-02-03 18:29:17.799054+00:00,21,609905,0.0050284471592
6,251,2025-02-08 23:40:56.617013+00:00,23,609905,0.0050284471592
6,169,2025-02-04 15:01:05.634872+00:00,19,609905,0.0050284471592
6,246,2025-02-07 12:09:14.948525+00:00,29,609905,0.0050284471592
6,235,2025-02-05 15:14:26.495384+00:00,20,609905,0.0050284471592
6,236,2025-02-08 23:24:19.750655+00:00,30,609905,0.0050284471592
6,240,2025-02-08 23:44:19.411846+00:00,17,609905,0.0050284471592
6,223,2025-02-07 11:48:54.917382+00:00,18,609905,0.0050284471592
6,217,2025-02-03 15:32:57.823710+00:00,28,609905,0.0050284471592
6,265,2025-02-08 23:39:33.423160+00:00,16,609905,0.0050284471592
6,243,2025-02-08 22:00:04.232747+00:00,21,609905,0.0050284471592
6,222,2025-02-04 09:52:57.947015+00:00,18,609905,0.0050284471592
6,267,2025-02-08 21:34:02.600807+00:00,24,609905,0.0050284471592
6,275,2025-02-09 01:10:17.560300+00:00,5,609905,0.0050284471592
6,245,2025-02-09 03:06:00.625542+00:00,4,609905,0.0050284471592
6,276,2025-02-09 03:58:50.533997+00:00,18,609905,0.0050284471592
6,230,2025-02-09 04:46:04.419882+00:00,18,609905,0.0050284471592
6,277,2025-02-09 16:44:30.379311+00:00,20,609905,0.0050284471592
6,263,2025-02-09 19:35:25.072651+00:00,19,609905,0.0050284471592
6,280,2025-02-09 19:44:49.579565+00:00,11,609905,0.0050284471592
6,262,2025-02-09 23:29:17.022042+00:00,17,609905,0.0050284471592
6,268,2025-02-09 23:32:26.624338+00:00,10,609905,0.0050284471592
6,282,2025-02-09 23:37:33.835270+00:00,27,609905,0.0050284471592
6,271,2025-02-10 00:27:10.552036+00:00,29,609905,0.0050284471592
6,279,2025-02-10 14:40:21.885661+00:00,19,609905,0.0050284471592
6,266,2025-02-10 17:17:48.662864+00:00,11,609905,0.0050284471592
6,283,2025-02-10 23:18:58.570133+00:00,4,609905,0.0050284471592
6,3,2025-03-03 17:17:29.396821+00:00,31,609905,0.0050284471592
6,285,2025-03-05 00:47:10.961835+00:00,29,609905,0.0050284471592
6,289,2025-03-05 00:54:59.143592+00:00,27,609905,0.0050284471592
6,284,2025-03-05 00:56:05.032365+00:00,0,609905,0.0050284471592
6,2,2025-03-12 11:15:50.580166+00:00,27,594591.5,0.00490219286456
6,292,2025-03-19 11:12:51.481998+00:00,27,575764,0.00474696690496
6,294,2025-03-21 01:18:28.741073+00:00,30,609905,0.0050284471592
6,293,2025-03-21 01:23:06.761342+00:00,31,609905,0.0050284471592
6,296,2025-03-21 01:32:17.353953+00:00,21,609905,0.0050284471592
6,1,2025-06-12 08:22:29.179583+00:00,28,609905,0.0050284471592
28,228,2025-02-05 18:31:01.908897+00:00,4,993064,0.00818745517696
28,225,2025-02-04 12:24:17.505034+00:00,15,993064,0.00818745517696
28,218,2025-02-05 16:35:26.249376+00:00,14,993064,0.00818745517696
28,217,2025-02-03 18:06:14.396072+00:00,15,993064,0.00818745517696
28,241,2025-02-05 10:33:59.388797+00:00,17,993064,0.00818745517696
28,252,2025-02-08 18:47:15.754885+00:00,11,993064,0.00818745517696
28,248,2025-02-06 22:35:21.165826+00:00,12,993064,0.00818745517696
28,215,2025-02-03 15:22:25.621738+00:00,25,993064,0.00818745517696
28,246,2025-02-07 11:30:45.831007+00:00,18,993064,0.00818745517696
28,267,2025-02-08 21:16:22.137164+00:00,19,993064,0.00818745517696
28,270,2025-02-08 23:01:31.122885+00:00,21,993064,0.00818745517696
28,233,2025-02-08 11:06:45.448195+00:00,12,993064,0.00818745517696
28,242,2025-02-06 20:57:04.744239+00:00,13,993064,0.00818745517696
28,256,2025-02-08 21:01:54.387344+00:00,13,993064,0.00818745517696
28,231,2025-02-03 19:08:17.149754+00:00,14,993064,0.00818745517696
28,273,2025-02-08 23:12:13.808207+00:00,15,993064,0.00818745517696
28,255,2025-02-08 18:53:38.421840+00:00,25,993064,0.00818745517696
28,232,2025-02-06 21:10:05.611358+00:00,4,993064,0.00818745517696
28,253,2025-02-08 16:02:29.975564+00:00,2,993064,0.00818745517696
28,224,2025-02-06 10:18:09.701938+00:00,14,993064,0.00818745517696
28,236,2025-02-08 23:17:48.420812+00:00,18,993064,0.00818745517696
28,272,2025-02-08 23:41:23.342673+00:00,23,993064,0.00818745517696
28,249,2025-02-08 19:58:06.474874+00:00,21,993064,0.00818745517696
28,269,2025-02-08 22:58:34.563770+00:00,15,993064,0.00818745517696
28,239,2025-02-05 12:31:41.451167+00:00,7,993064,0.00818745517696
28,214,2025-02-03 15:11:28.723874+00:00,9,993064,0.00818745517696
28,222,2025-02-04 09:50:19.989565+00:00,8,993064,0.00818745517696
28,235,2025-02-05 15:38:49.622016+00:00,20,993064,0.00818745517696
28,261,2025-02-08 21:28:32.685217+00:00,18,993064,0.00818745517696
28,264,2025-02-08 23:34:08.682062+00:00,14,993064,0.00818745517696
28,240,2025-02-08 23:43:19.053902+00:00,20,993064,0.00818745517696
28,223,2025-02-07 11:53:36.583550+00:00,10,993064,0.00818745517696
28,265,2025-02-08 23:53:30.336183+00:00,13,993064,0.00818745517696
28,229,2025-02-09 00:00:04.115091+00:00,26,993064,0.00818745517696
28,275,2025-02-09 00:43:55.978651+00:00,5,993064,0.00818745517696
28,245,2025-02-09 02:10:03.103655+00:00,2,993064,0.00818745517696
28,230,2025-02-09 04:05:47.908792+00:00,24,993064,0.00818745517696
28,277,2025-02-09 16:38:12.826608+00:00,17,993064,0.00818745517696
28,262,2025-02-09 18:51:54.534933+00:00,7,993064,0.00818745517696
28,271,2025-02-09 20:55:54.468613+00:00,23,993064,0.00818745517696
28,281,2025-02-09 22:58:38.899350+00:00,12,993064,0.00818745517696
28,268,2025-02-09 23:34:48.326015+00:00,4,993064,0.00818745517696
28,282,2025-02-09 23:51:56.136348+00:00,18,993064,0.00818745517696
28,283,2025-02-10 23:48:24.477249+00:00,8,993064,0.00818745517696
28,290,2025-03-05 00:49:39.897120+00:00,11,993064,0.00818745517696
28,284,2025-03-05 00:55:21.596856+00:00,0,993064,0.00818745517696
28,292,2025-03-19 11:22:05.244113+00:00,18,839257,0.00691937183248
28,301,2025-03-21 01:14:58.827623+00:00,18,993064,0.00818745517696
28,294,2025-03-21 01:17:04.759814+00:00,27,993064,0.00818745517696
28,2,2025-03-26 20:37:14.555178+00:00,18,927587,0.00764762088368
28,1,2025-06-13 08:38:54.913064+00:00,18,993064,0.00818745517696
1,246,2025-02-06 16:31:02.296113+00:00,9,417883,0.00344529489712
1,233,2025-02-03 22:50:25.946270+00:00,3,417883,0.00344529489712
1,223,2025-02-07 11:24:17.965927+00:00,6,417883,0.00344529489712
1,214,2025-02-03 14:32:00.732849+00:00,10,417883,0.00344529489712
1,242,2025-02-05 13:27:36.008335+00:00,6,417883,0.00344529489712
1,253,2025-02-08 19:27:56.740809+00:00,1,417883,0.00344529489712
1,234,2025-02-03 23:00:58.771849+00:00,5,417883,0.00344529489712
1,169,2025-02-03 19:02:29.683215+00:00,7,417883,0.00344529489712
1,218,2025-02-05 16:44:11.600718+00:00,9,417883,0.00344529489712
1,252,2025-02-08 18:48:25.174906+00:00,4,417883,0.00344529489712
1,231,2025-02-03 19:03:57.711336+00:00,9,417883,0.00344529489712
1,259,2025-02-08 19:29:20.403626+00:00,10,417883,0.00344529489712
1,216,2025-02-04 11:43:59.921946+00:00,8,417883,0.00344529489712
1,254,2025-02-08 15:53:08.464093+00:00,9,417883,0.00344529489712
1,258,2025-02-08 19:10:01.582630+00:00,5,417883,0.00344529489712
1,247,2025-02-08 19:22:08.270503+00:00,5,417883,0.00344529489712
1,265,2025-02-08 23:37:00.636203+00:00,8,417883,0.00344529489712
1,211,2025-02-03 15:05:15.047263+00:00,18,417883,0.00344529489712
1,222,2025-02-03 15:27:31.100795+00:00,9,417883,0.00344529489712
1,217,2025-02-03 15:28:11.255568+00:00,11,417883,0.00344529489712
1,251,2025-02-08 23:27:05.335198+00:00,7,417883,0.00344529489712
1,221,2025-02-08 17:03:14.470709+00:00,3,417883,0.00344529489712
1,239,2025-02-04 22:15:58.936941+00:00,10,417883,0.00344529489712
1,249,2025-02-07 20:44:30.631499+00:00,7,417883,0.00344529489712
1,232,2025-02-08 18:11:57.218460+00:00,4,417883,0.00344529489712
1,225,2025-02-04 11:58:23.718398+00:00,11,417883,0.00344529489712
1,270,2025-02-08 23:31:42.590505+00:00,5,417883,0.00344529489712
1,248,2025-02-06 23:28:52.221768+00:00,7,417883,0.00344529489712
1,215,2025-02-03 15:30:54.343286+00:00,10,417883,0.00344529489712
1,269,2025-02-08 23:07:46.529381+00:00,7,417883,0.00344529489712
1,256,2025-02-08 21:10:37.103130+00:00,9,417883,0.00344529489712
1,273,2025-02-08 22:58:45.879053+00:00,8,417883,0.00344529489712
1,241,2025-02-05 09:50:10.097764+00:00,7,417883,0.00344529489712
1,264,2025-02-08 23:18:18.415561+00:00,7,417883,0.00344529489712
1,274,2025-02-08 23:46:34.125381+00:00,8,417883,0.00344529489712
1,220,2025-02-07 13:32:20.142117+00:00,6,417883,0.00344529489712
1,235,2025-02-07 17:19:00.591967+00:00,8,417883,0.00344529489712
1,261,2025-02-08 22:00:20.544478+00:00,6,417883,0.00344529489712
1,240,2025-02-08 23:49:07.247446+00:00,9,417883,0.00344529489712
1,236,2025-02-08 23:50:41.690984+00:00,9,417883,0.00344529489712
1,275,2025-02-08 23:58:49.684305+00:00,4,417883,0.00344529489712
1,229,2025-02-09 00:38:09.803468+00:00,8,417883,0.00344529489712
1,245,2025-02-09 02:58:49.589579+00:00,1,417883,0.00344529489712
1,276,2025-02-09 03:48:26.563441+00:00,12,417883,0.00344529489712
1,230,2025-02-09 04:54:49.870214+00:00,8,417883,0.00344529489712
1,277,2025-02-09 18:40:46.631259+00:00,8,417883,0.00344529489712
1,262,2025-02-09 23:20:41.322690+00:00,6,417883,0.00344529489712
1,282,2025-02-09 23:50:49.738238+00:00,9,417883,0.00344529489712
1,268,2025-02-10 00:03:44.737895+00:00,2,417883,0.00344529489712
1,278,2025-02-10 00:59:43.731647+00:00,11,417883,0.00344529489712
1,271,2025-02-10 02:06:40.869966+00:00,9,417883,0.00344529489712
1,283,2025-02-10 23:33:23.460510+00:00,3,417883,0.00344529489712
1,286,2025-03-05 00:54:53.559795+00:00,10,417883,0.00344529489712
1,284,2025-03-05 00:55:34.975956+00:00,0,417883,0.00344529489712
1,287,2025-03-05 00:56:28.236623+00:00,8,417883,0.00344529489712
1,292,2025-03-19 11:08:27.614380+00:00,8,361349,0.00297919241936
1,304,2025-03-21 01:28:39.916005+00:00,9,417883,0.00344529489712
1,300,2025-03-21 01:29:44.412633+00:00,14,417883,0.00344529489712
1,2,2025-03-12 11:30:25.831519+00:00,7,417883,0.00344529489712
1,1,2025-04-02 20:27:04.126155+00:00,9,417883,0.00344529489712
26,248,2025-02-06 22:08:55.180017+00:00,16,590742.5,0.0048704592452
26,214,2025-02-03 15:16:24.317787+00:00,21,590742.5,0.0048704592452
26,215,2025-02-03 16:28:01.642607+00:00,48,590742.5,0.0048704592452
26,225,2025-02-04 12:35:59.393807+00:00,35,590742.5,0.0048704592452
26,273,2025-02-08 23:00:09.235264+00:00,14,590742.5,0.0048704592452
26,222,2025-02-03 15:19:57.615221+00:00,26,590742.5,0.0048704592452
26,211,2025-02-04 17:06:04.882403+00:00,35,590742.5,0.0048704592452
26,220,2025-02-07 13:40:54.768700+00:00,19,590742.5,0.0048704592452
26,223,2025-02-07 11:30:29.425970+00:00,17,590742.5,0.0048704592452
26,254,2025-02-08 15:33:29.463082+00:00,35,590742.5,0.0048704592452
26,226,2025-02-08 17:30:32.537424+00:00,20,590742.5,0.0048704592452
26,242,2025-02-06 20:51:25.092938+00:00,19,590742.5,0.0048704592452
26,246,2025-02-07 11:32:12.534714+00:00,42,590742.5,0.0048704592452
26,239,2025-02-05 13:37:09.405347+00:00,6,590742.5,0.0048704592452
26,235,2025-02-04 14:47:13.696924+00:00,34,590742.5,0.0048704592452
26,249,2025-02-08 19:37:31.467032+00:00,40,590742.5,0.0048704592452
26,269,2025-02-08 22:43:42.532190+00:00,16,590742.5,0.0048704592452
26,224,2025-02-05 20:55:44.223136+00:00,31,590742.5,0.0048704592452
26,267,2025-02-08 21:47:41.415561+00:00,32,590742.5,0.0048704592452
26,243,2025-02-08 22:05:39.810637+00:00,25,590742.5,0.0048704592452
26,247,2025-02-08 19:39:09.452509+00:00,15,590742.5,0.0048704592452
26,217,2025-02-04 08:58:18.982519+00:00,29,590742.5,0.0048704592452
26,251,2025-02-08 23:43:11.895574+00:00,30,590742.5,0.0048704592452
26,260,2025-02-08 23:33:57.567102+00:00,22,590742.5,0.0048704592452
26,232,2025-02-08 18:15:24.727468+00:00,10,590742.5,0.0048704592452
26,219,2025-02-08 18:43:33.037278+00:00,28,590742.5,0.0048704592452
26,259,2025-02-08 18:57:58.647976+00:00,35,590742.5,0.0048704592452
26,240,2025-02-08 23:18:15.600174+00:00,13,590742.5,0.0048704592452
26,257,2025-02-08 18:43:41.357647+00:00,20,590742.5,0.0048704592452
26,228,2025-02-05 18:28:19.687263+00:00,6,590742.5,0.0048704592452
26,233,2025-02-08 11:35:19.502468+00:00,24,590742.5,0.0048704592452
26,169,2025-02-04 15:17:45.547091+00:00,31,590742.5,0.0048704592452
26,231,2025-02-03 18:47:26.573777+00:00,25,590742.5,0.0048704592452
26,255,2025-02-08 18:17:59.621407+00:00,57,590742.5,0.0048704592452
26,256,2025-02-08 21:11:28.792920+00:00,12,590742.5,0.0048704592452
26,275,2025-02-09 00:28:32.207060+00:00,18,590742.5,0.0048704592452
26,245,2025-02-09 00:59:31.648100+00:00,7,590742.5,0.0048704592452
26,229,2025-02-09 02:05:08.414696+00:00,41,590742.5,0.0048704592452
26,276,2025-02-09 04:22:30.935415+00:00,18,590742.5,0.0048704592452
26,230,2025-02-09 05:03:34.036871+00:00,17,590742.5,0.0048704592452
26,277,2025-02-09 16:49:43.116733+00:00,27,590742.5,0.0048704592452
26,252,2025-02-09 20:51:35.034547+00:00,20,590742.5,0.0048704592452
26,262,2025-02-09 23:03:08.544652+00:00,27,590742.5,0.0048704592452
26,282,2025-02-09 23:42:46.946903+00:00,29,590742.5,0.0048704592452
26,268,2025-02-09 23:56:38.986780+00:00,6,590742.5,0.0048704592452
26,271,2025-02-10 01:46:41.798420+00:00,47,590742.5,0.0048704592452
26,279,2025-02-10 14:45:19.027545+00:00,21,590742.5,0.0048704592452
26,283,2025-02-10 23:47:08.364869+00:00,10,590742.5,0.0048704592452
26,284,2025-03-05 00:39:44.071772+00:00,51,590742.5,0.0048704592452
26,290,2025-03-05 00:42:54.566122+00:00,46,590742.5,0.0048704592452
26,2,2025-03-19 17:14:03.492899+00:00,52,579184,0.00477516357376
26,302,2025-03-21 01:18:50.995320+00:00,49,590742.5,0.0048704592452
26,308,2025-04-28 18:50:51.562119+00:00,29,590742.5,0.0048704592452
26,309,2025-04-28 19:01:25.624734+00:00,30,590742.5,0.0048704592452
26,1,2025-06-12 21:45:12.863177+00:00,29,590742.5,0.0048704592452
24,223,2025-02-07 11:56:47.656963+00:00,13,518646,0.00427604955744
24,260,2025-02-08 23:18:34.624156+00:00,14,518646,0.00427604955744
24,248,2025-02-06 22:21:16.412520+00:00,13,518646,0.00427604955744
24,214,2025-02-03 14:34:53.295730+00:00,16,518646,0.00427604955744
24,224,2025-02-07 19:29:20.367070+00:00,17,518646,0.00427604955744
24,219,2025-02-08 18:20:31.121790+00:00,16,518646,0.00427604955744
24,234,2025-02-03 22:59:34.449593+00:00,13,518646,0.00427604955744
24,217,2025-02-04 10:36:31.756574+00:00,18,518646,0.00427604955744
24,233,2025-02-08 11:44:20.086954+00:00,13,518646,0.00427604955744
24,220,2025-02-07 13:41:21.746282+00:00,8,518646,0.00427604955744
24,169,2025-02-04 14:45:17.000611+00:00,9,518646,0.00427604955744
24,231,2025-02-03 18:19:36.406069+00:00,13,518646,0.00427604955744
24,236,2025-02-08 22:04:19.700707+00:00,14,518646,0.00427604955744
24,256,2025-02-08 20:40:21.400076+00:00,9,518646,0.00427604955744
24,274,2025-02-08 23:42:05.680385+00:00,15,518646,0.00427604955744
24,273,2025-02-08 23:16:53.704135+00:00,13,518646,0.00427604955744
24,232,2025-02-06 21:11:11.213198+00:00,5,518646,0.00427604955744
24,267,2025-02-08 22:28:27.070973+00:00,15,518646,0.00427604955744
24,239,2025-02-05 12:28:53.337210+00:00,6,518646,0.00427604955744
24,247,2025-02-08 19:41:53.002929+00:00,9,518646,0.00427604955744
24,269,2025-02-08 23:31:57.338144+00:00,14,518646,0.00427604955744
24,221,2025-02-03 18:38:27.879022+00:00,15,518646,0.00427604955744
24,272,2025-02-08 23:27:47.731239+00:00,23,518646,0.00427604955744
24,240,2025-02-08 23:29:40.055862+00:00,11,518646,0.00427604955744
24,228,2025-02-05 18:28:52.799609+00:00,4,518646,0.00427604955744
24,270,2025-02-08 23:46:07.261224+00:00,16,518646,0.00427604955744
24,215,2025-02-03 15:37:25.695190+00:00,19,518646,0.00427604955744
24,246,2025-02-06 16:25:02.195320+00:00,17,518646,0.00427604955744
24,253,2025-02-08 19:35:40.702202+00:00,2,518646,0.00427604955744
24,265,2025-02-08 23:47:40.703287+00:00,10,518646,0.00427604955744
24,264,2025-02-08 23:51:02.266379+00:00,16,518646,0.00427604955744
24,245,2025-02-09 01:34:09.289263+00:00,5,518646,0.00427604955744
24,229,2025-02-09 02:12:07.952115+00:00,22,518646,0.00427604955744
24,275,2025-02-09 02:53:57.513953+00:00,9,518646,0.00427604955744
24,230,2025-02-09 04:18:49.969741+00:00,20,518646,0.00427604955744
24,277,2025-02-09 16:47:35.212367+00:00,13,518646,0.00427604955744
24,279,2025-02-09 19:00:26.575057+00:00,10,518646,0.00427604955744
24,280,2025-02-09 19:39:59.042904+00:00,8,518646,0.00427604955744
24,263,2025-02-09 20:08:50.046667+00:00,5,518646,0.00427604955744
24,271,2025-02-09 20:36:03.559448+00:00,28,518646,0.00427604955744
24,262,2025-02-09 23:01:32.894998+00:00,7,518646,0.00427604955744
24,281,2025-02-09 23:12:51.554801+00:00,12,518646,0.00427604955744
24,282,2025-02-09 23:41:06.782411+00:00,14,518646,0.00427604955744
24,268,2025-02-09 23:58:21.360408+00:00,6,518646,0.00427604955744
24,283,2025-02-10 23:24:15.898477+00:00,6,518646,0.00427604955744
24,291,2025-03-05 00:52:31.292763+00:00,15,518646,0.00427604955744
24,290,2025-03-05 00:53:59.395019+00:00,25,518646,0.00427604955744
24,284,2025-03-05 00:56:15.567433+00:00,0,518646,0.00427604955744
24,293,2025-03-21 01:17:10.586329+00:00,11,518646,0.00427604955744
24,301,2025-03-21 01:17:50.642784+00:00,17,518646,0.00427604955744
24,298,2025-03-21 01:30:53.888630+00:00,32,518646,0.00427604955744
24,2,2025-03-26 20:32:33.529531+00:00,41,826307.5,0.0068126078668
24,3,2025-05-19 10:42:31.445991+00:00,17,518646,0.00427604955744
24,1,2025-06-12 21:33:46.690939+00:00,16,518646,0.00427604955744
41,211,2025-02-04 16:51:26.236176+00:00,10,291182.5,0.0024006948868
41,226,2025-02-08 16:40:07.694397+00:00,6,291182.5,0.0024006948868
41,241,2025-02-05 10:25:34.969073+00:00,10,291182.5,0.0024006948868
41,273,2025-02-08 23:15:28.330878+00:00,8,291182.5,0.0024006948868
41,214,2025-02-03 14:37:39.351495+00:00,8,291182.5,0.0024006948868
41,244,2025-02-05 18:33:43.425021+00:00,5,291182.5,0.0024006948868
41,220,2025-02-07 13:39:41.507416+00:00,7,291182.5,0.0024006948868
41,221,2025-02-08 16:54:08.747460+00:00,9,291182.5,0.0024006948868
41,240,2025-02-08 23:28:39.166140+00:00,7,291182.5,0.0024006948868
41,231,2025-02-03 18:16:29.786461+00:00,8,291182.5,0.0024006948868
41,169,2025-02-04 14:44:36.319083+00:00,8,291182.5,0.0024006948868
41,247,2025-02-08 19:45:31.853396+00:00,8,291182.5,0.0024006948868
41,261,2025-02-08 22:03:47.763021+00:00,8,291182.5,0.0024006948868
41,251,2025-02-08 23:36:27.741949+00:00,9,291182.5,0.0024006948868
41,239,2025-02-05 11:03:56.774784+00:00,8,291182.5,0.0024006948868
41,253,2025-02-08 15:57:46.447343+00:00,1,291182.5,0.0024006948868
41,256,2025-02-08 20:41:22.550201+00:00,6,291182.5,0.0024006948868
41,217,2025-02-04 09:00:13.011669+00:00,10,291182.5,0.0024006948868
41,249,2025-02-08 17:17:31.029606+00:00,10,291182.5,0.0024006948868
41,274,2025-02-08 23:17:47.800149+00:00,4,291182.5,0.0024006948868
41,216,2025-02-04 12:03:55.362103+00:00,11,291182.5,0.0024006948868
41,232,2025-02-06 21:22:30.303024+00:00,4,291182.5,0.0024006948868
41,219,2025-02-08 17:46:37.993752+00:00,8,291182.5,0.0024006948868
41,246,2025-02-06 12:43:22.898104+00:00,10,291182.5,0.0024006948868
41,264,2025-02-08 23:31:59.952605+00:00,12,291182.5,0.0024006948868
41,223,2025-02-07 11:52:53.243608+00:00,6,291182.5,0.0024006948868
41,248,2025-02-06 22:03:57.344536+00:00,5,291182.5,0.0024006948868
41,233,2025-02-08 11:36:05.223578+00:00,8,291182.5,0.0024006948868
41,243,2025-02-08 22:32:36.886660+00:00,10,291182.5,0.0024006948868
41,270,2025-02-08 23:54:56.971040+00:00,8,291182.5,0.0024006948868
41,236,2025-02-08 23:58:19.449693+00:00,9,291182.5,0.0024006948868
41,275,2025-02-09 00:08:38.264800+00:00,7,291182.5,0.0024006948868
41,245,2025-02-09 01:36:09.068393+00:00,1,291182.5,0.0024006948868
41,276,2025-02-09 02:57:28.145845+00:00,8,291182.5,0.0024006948868
41,230,2025-02-09 04:47:15.576821+00:00,9,291182.5,0.0024006948868
41,278,2025-02-09 15:49:16.819774+00:00,9,291182.5,0.0024006948868
41,277,2025-02-09 16:40:03.778784+00:00,8,291182.5,0.0024006948868
41,263,2025-02-09 20:03:47.067085+00:00,7,291182.5,0.0024006948868
41,280,2025-02-09 20:25:15.075978+00:00,3,291182.5,0.0024006948868
41,262,2025-02-09 23:24:41.616735+00:00,7,291182.5,0.0024006948868
41,282,2025-02-09 23:43:45.955279+00:00,8,291182.5,0.0024006948868
41,268,2025-02-09 23:52:58.837445+00:00,4,291182.5,0.0024006948868
41,271,2025-02-10 01:16:08.597661+00:00,11,291182.5,0.0024006948868
41,279,2025-02-10 14:36:31.626090+00:00,5,291182.5,0.0024006948868
41,215,2025-02-10 15:23:36.026216+00:00,10,291182.5,0.0024006948868
41,283,2025-02-10 23:28:06.115853+00:00,5,291182.5,0.0024006948868
41,290,2025-03-05 00:45:11.745488+00:00,10,291182.5,0.0024006948868
41,284,2025-03-05 00:55:51.078776+00:00,0,291182.5,0.0024006948868
41,292,2025-03-19 11:28:42.852717+00:00,13,307733.5,0.00253715192344
41,296,2025-03-21 01:19:36.134710+00:00,7,291182.5,0.0024006948868
41,302,2025-03-21 01:36:13.170506+00:00,17,291182.5,0.0024006948868
41,2,2025-03-26 23:30:47.079048+00:00,14,303119,0.00249910703216
41,65,2025-04-18 05:58:40.801385+00:00,12,291182.5,0.0024006948868
41,1,2025-06-13 11:55:24.915934+00:00,10,291182.5,0.0024006948868
4,246,2025-02-06 16:33:02.199057+00:00,10,905430.5,0.00746494851752
4,234,2025-02-03 22:53:05.881873+00:00,7,905430.5,0.00746494851752
4,256,2025-02-08 21:12:10.667352+00:00,7,905430.5,0.00746494851752
4,211,2025-02-04 17:00:43.784000+00:00,8,905430.5,0.00746494851752
4,233,2025-02-08 10:47:47.790671+00:00,6,905430.5,0.00746494851752
4,273,2025-02-08 23:00:45.771543+00:00,7,905430.5,0.00746494851752
4,214,2025-02-03 14:57:01.918757+00:00,7,905430.5,0.00746494851752
4,219,2025-02-08 19:06:55.909319+00:00,13,905430.5,0.00746494851752
4,169,2025-02-03 19:03:13.424555+00:00,9,905430.5,0.00746494851752
4,218,2025-02-05 16:46:28.447235+00:00,9,905430.5,0.00746494851752
4,223,2025-02-07 11:31:15.615611+00:00,9,905430.5,0.00746494851752
4,258,2025-02-08 19:07:16.145559+00:00,4,905430.5,0.00746494851752
4,252,2025-02-07 20:10:12.466540+00:00,3,905430.5,0.00746494851752
4,255,2025-02-08 17:35:15.672079+00:00,18,905430.5,0.00746494851752
4,244,2025-02-05 18:48:45.962700+00:00,4,905430.5,0.00746494851752
4,220,2025-02-07 13:14:25.540386+00:00,7,905430.5,0.00746494851752
4,239,2025-02-05 11:02:58.352563+00:00,5,905430.5,0.00746494851752
4,221,2025-02-08 17:14:33.983141+00:00,8,905430.5,0.00746494851752
4,260,2025-02-08 23:01:55.425886+00:00,12,905430.5,0.00746494851752
4,240,2025-02-08 23:42:00.145720+00:00,7,905430.5,0.00746494851752
4,222,2025-02-03 15:26:11.817973+00:00,10,905430.5,0.00746494851752
4,274,2025-02-08 23:16:26.819154+00:00,8,905430.5,0.00746494851752
4,231,2025-02-03 19:09:02.461623+00:00,9,905430.5,0.00746494851752
4,247,2025-02-08 19:22:32.711653+00:00,5,905430.5,0.00746494851752
4,269,2025-02-08 23:34:52.525091+00:00,9,905430.5,0.00746494851752
4,225,2025-02-04 11:54:31.930491+00:00,11,905430.5,0.00746494851752
4,253,2025-02-08 19:23:38.151146+00:00,2,905430.5,0.00746494851752
4,235,2025-02-07 16:22:13.195772+00:00,8,905430.5,0.00746494851752
4,217,2025-02-03 15:30:12.191087+00:00,11,905430.5,0.00746494851752
4,272,2025-02-08 23:07:35.008359+00:00,7,905430.5,0.00746494851752
4,224,2025-02-06 10:24:57.789767+00:00,10,905430.5,0.00746494851752
4,267,2025-02-08 21:09:15.760674+00:00,13,905430.5,0.00746494851752
4,232,2025-02-06 21:23:09.312347+00:00,2,905430.5,0.00746494851752
4,251,2025-02-08 23:27:40.377476+00:00,6,905430.5,0.00746494851752
4,257,2025-02-08 19:41:54.227023+00:00,6,905430.5,0.00746494851752
4,215,2025-02-03 15:11:56.368543+00:00,9,905430.5,0.00746494851752
4,242,2025-02-05 13:13:17.301901+00:00,9,905430.5,0.00746494851752
4,249,2025-02-08 18:44:44.562930+00:00,14,905430.5,0.00746494851752
4,248,2025-02-06 23:42:51.209840+00:00,6,905430.5,0.00746494851752
4,270,2025-02-08 23:48:48.055939+00:00,11,905430.5,0.00746494851752
4,275,2025-02-09 00:14:28.642348+00:00,2,905430.5,0.00746494851752
4,229,2025-02-09 01:01:11.648905+00:00,11,905430.5,0.00746494851752
4,245,2025-02-09 03:26:16.537017+00:00,3,905430.5,0.00746494851752
4,230,2025-02-09 03:53:11.000771+00:00,13,905430.5,0.00746494851752
4,277,2025-02-09 18:43:02.237685+00:00,9,905430.5,0.00746494851752
4,280,2025-02-09 20:01:29.730873+00:00,5,905430.5,0.00746494851752
4,262,2025-02-09 21:32:17.282966+00:00,4,905430.5,0.00746494851752
4,268,2025-02-09 23:33:34.320466+00:00,3,905430.5,0.00746494851752
4,282,2025-02-09 23:40:36.541533+00:00,10,905430.5,0.00746494851752
